[
  [4080.00,5236.00],
  [4688.00,6468.00],
  [5296.00,9218.00],
  [9392.00,10956.00],
  [9536.00,9944.00],
  [9680.00,7106.00],
  [9936.00,9108.00],
  [10240.00,6248.00],
  [10544.00,5258.00],
  [15504.00,6050.00],
  [15552.00,8096.00],
  [15600.00,10032.00],
  [18864.00,11649.00],
  [18895.50,11330.00],
  [18928.00,7491.00],
  [18928.00,11154.00],
  [12496.00,9548.00],
  [12528.00,7128.00],
  [12560.00,5698.00],
  [8880.00,8888.00],
  [9984.00,5808.00],
  [11088.00,5038.00],
  [11952.00,5368.00],
  [11968.00,6468.00],
  [11984.00,9218.00],
  [12368.00,9218.00],
  [12432.00,6468.00],
  [12496.00,5368.00],
  [13264.00,9328.00],
  [13312.00,6688.00],
  [13360.00,5478.00],
  [560.00,4532.00],
  [560.00,8514.00],
  [640.00,5060.00],
  [720.00,4532.00],
  [5936.00,7986.00],
  [13776.00,9548.00],
  [13840.00,7128.00],
  [13904.00,5698.00],
  [14480.00,10956.00],
  [14624.00,9944.00],
  [14768.00,7106.00],
  [7856.00,10142.00],
  [7904.00,8316.00],
  [7952.00,6160.00],
  [1200.00,5940.00],
  [1712.00,7876.00],
  [2224.00,9922.00],
  [1488.00,5830.00],
  [2272.00,7656.00],
  [3056.00,9812.00],
  [624.00,11770.00],
  [720.00,11572.00],
  [816.00,7788.00],
  [349.50,11352.00],
  [432.00,11660.00],
  [2192.00,4422.00],
  [2480.00,4840.00],
  [2768.00,4422.00],
  [3056.00,4840.00],
  [3344.00,4422.00],
  [3632.00,4840.00],
  [3920.00,4422.00],
  [3920.00,7942.00],
  [4640.00,11044.00],
  [5360.00,11506.00],
  [5488.00,7568.00],
  [5536.00,11132.00],
  [5584.00,11550.00],
  [1712.00,4202.00],
  [2000.00,4400.00],
  [2288.00,4202.00],
  [2576.00,4400.00],
  [2864.00,4202.00],
  [2864.00,5214.00],
  [3136.00,6028.00],
  [3408.00,8998.00],
  [3424.00,6028.00],
  [3440.00,5016.00],
  [7984.00,7986.00],
  [14160.00,9658.00],
  [14176.00,7348.00],
  [14192.00,5808.00],
  [14384.00,9658.00],
  [14432.00,7348.00],
  [14480.00,5808.00],
  [13072.00,8118.00],
  [1424.00,6050.00],
  [2096.00,8096.00],
  [2768.00,9724.00],
  [2768.00,11660.00],
  [2944.00,11352.00],
  [3120.00,11660.00],
  [7696.00,10142.00],
  [7760.00,8316.00],
  [7824.00,6160.00],
